Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC
215,"EJW Boers, H Kuiper","Biological metaphors and the design of modular artificial neural networks",1992,"","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.51.5056","https://scholar.google.com/scholar?cites=3020707446539721547&as_sdt=5,33&sciodt=0,33&hl=en&num=20",74,"2017-06-15","","","","",0,0,0,0,215
215,"S Malinov, W Sha, JJ McKeown","Modelling the correlation between processing parameters and properties in titanium alloys using artificial neural network",2001,"Computational materials science","Elsevier","http://www.sciencedirect.com/science/article/pii/S0927025601001604","https://scholar.google.com/scholar?cites=15168680910146621912&as_sdt=5,33&sciodt=0,33&hl=en&num=20",85,"2017-06-15","","","","",0,0,0,0,215
215,"H Sonmez, C Gokceoglu, HA Nefeslioglu…","Estimation of rock modulus: for intact rocks with an artificial neural network and for rock masses with a new empirical equation",2006,"International Journal of …","Elsevier","http://www.sciencedirect.com/science/article/pii/S136516090500105X","https://scholar.google.com/scholar?cites=16367198696054189444&as_sdt=5,33&sciodt=0,33&hl=en&num=20",104,"2017-06-15","","","","",0,0,0,0,215
215,"SY Liong, WH Lim, GN Paudyal","River stage forecasting in Bangladesh: neural network approach",2000,"Journal of computing in civil …","ascelibrary.org","http://ascelibrary.org/doi/abs/10.1061/(ASCE)0887-3801(2000)14:1(1)","https://scholar.google.com/scholar?cites=11197910279604653276&as_sdt=5,33&sciodt=0,33&hl=en&num=20",395,"2017-06-15","","","","",0,0,0,0,215
213,"JC Patra, RN Pal","A functional link artificial neural network for adaptive channel equalization",1995,"Signal Processing","Elsevier","http://www.sciencedirect.com/science/article/pii/016516849400152P","https://scholar.google.com/scholar?cites=1054967583016698350&as_sdt=5,33&sciodt=0,33&hl=en&num=20",126,"2017-06-15","","","","",0,0,0,0,213
211,"N Kohzadi, MS Boyd, B Kermanshahi, I Kaastra","A comparison of artificial neural network and time series models for forecasting commodity prices",1996,"Neurocomputing","Elsevier","http://www.sciencedirect.com/science/article/pii/0925231295000208","https://scholar.google.com/scholar?cites=11473859428590207260&as_sdt=5,33&sciodt=0,33&hl=en&num=20",45,"2017-06-15","","","","",0,0,0,0,211
211,"G Grivas, A Chaloulakou","Artificial neural network models for prediction of PM 10 hourly concentrations, in the Greater Area of Athens, Greece",2006,"Atmospheric Environment","Elsevier","http://www.sciencedirect.com/science/article/pii/S1352231005010137","https://scholar.google.com/scholar?cites=10158610839293908292&as_sdt=5,33&sciodt=0,33&hl=en&num=20",118,"2017-06-15","","","","",0,0,0,0,211
209,"Ö Kişi","Streamflow forecasting using different artificial neural network algorithms",2007,"Journal of Hydrologic Engineering","ascelibrary.org","http://ascelibrary.org/doi/abs/10.1061/(ASCE)1084-0699(2007)12:5(532)","https://scholar.google.com/scholar?cites=13531704256998751473&as_sdt=5,33&sciodt=0,33&hl=en&num=20",120,"2017-06-15","","","","",0,0,0,0,209
208,"YY Hsu, CR Chen","Tuning of power system stabilizers using an artificial neural network",1991,"IEEE transactions on energy conversion","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/103633/","https://scholar.google.com/scholar?cites=16277231468440566676&as_sdt=5,33&sciodt=0,33&hl=en&num=20",76,"2017-06-15","","","","",0,0,0,0,208
208,"TS Sidhu, H Singh, MS Sachdev","Design, implementation and testing of an artificial neural network based fault direction discriminator for protecting transmission lines",1995,"IEEE Transactions on Power …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/400862/","https://scholar.google.com/scholar?cites=4893048067756432226&as_sdt=5,33&sciodt=0,33&hl=en&num=20",96,"2017-06-15","","","","",0,0,0,0,208
207,"R Taormina, KW Chau, R Sethi","Artificial neural network simulation of hourly groundwater levels in a coastal aquifer system of the Venice lagoon",2012,"Engineering Applications of Artificial …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0952197612000462","https://scholar.google.com/scholar?cites=16370393449635265019&as_sdt=5,33&sciodt=0,33&hl=en&num=20",94,"2017-06-15","","","","",0,0,0,0,207
207,"I Abu-Mahfouz","Drilling wear detection and classification using vibration signals and artificial neural network",2003,"International Journal of Machine Tools and …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0890695503000233","https://scholar.google.com/scholar?cites=16661825592501524511&as_sdt=5,33&sciodt=0,33&hl=en&num=20",111,"2017-06-15","","","","",0,0,0,0,207
206,"AM Zain, H Haron, S Sharif","Prediction of surface roughness in the end milling machining using Artificial Neural Network",2010,"Expert Systems with Applications","Elsevier","http://www.sciencedirect.com/science/article/pii/S0957417409006903","https://scholar.google.com/scholar?cites=2350494318367248111&as_sdt=5,33&sciodt=0,33&hl=en&num=20",164,"2017-06-15","","","","",0,0,0,0,206
205,"UR Acharya, PS Bhat, SS Iyengar, A Rao, S Dua","Classification of heart rate data using artificial neural network and fuzzy equivalence relation",2003,"Pattern recognition","Elsevier","http://www.sciencedirect.com/science/article/pii/S0031320302000638","https://scholar.google.com/scholar?cites=9996149287321028047&as_sdt=5,33&sciodt=0,33&hl=en&num=20",83,"2017-06-15","","","","",0,0,0,0,205
204,"Z Guo, W Zhao, H Lu, J Wang","Multi-step forecasting for wind speed using a modified EMD-based artificial neural network model",2012,"Renewable Energy","Elsevier","http://www.sciencedirect.com/science/article/pii/S0960148111003156","https://scholar.google.com/scholar?cites=8328456056890317212&as_sdt=5,33&sciodt=0,33&hl=en&num=20",143,"2017-06-15","","","","",0,0,0,0,204
204,"K Yetilmezsoy, S Demirel","Artificial neural network (ANN) approach for modeling of Pb (II) adsorption from aqueous solution by Antep pistachio (Pistacia Vera L.) shells",2008,"Journal of hazardous materials","Elsevier","http://www.sciencedirect.com/science/article/pii/S0304389407013830","https://scholar.google.com/scholar?cites=7419834355915764944&as_sdt=5,33&sciodt=0,33&hl=en&num=20",152,"2017-06-15","","","","",0,0,0,0,204
204,"H Bechtler, MW Browne, PK Bansal…","New approach to dynamic modelling of vapour-compression liquid chillers: artificial neural networks",2001,"Applied Thermal …","Elsevier","http://www.sciencedirect.com/science/article/pii/S1359431100000934","https://scholar.google.com/scholar?cites=10468873108437924348&as_sdt=5,33&sciodt=0,33&hl=en&num=20",501,"2017-06-15","","","","",0,0,0,0,204
203,"S Joo, YS Yang, WK Moon…","Computer-aided diagnosis of solid breast nodules: use of an artificial neural network based on multiple sonographic features",2004,"IEEE transactions on …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1339435/","https://scholar.google.com/scholar?cites=1164993293516791763&as_sdt=5,33&sciodt=0,33&hl=en&num=20",102,"2017-06-15","","","","",0,0,0,0,203
201,"E Karatepe, T Hiyama","Artificial neural network-polar coordinated fuzzy controller based maximum power point tracking control under partially shaded conditions",2009,"IET Renewable Power Generation","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/4957258/","https://scholar.google.com/scholar?cites=17106728462479019922&as_sdt=5,33&sciodt=0,33&hl=en&num=20",174,"2017-06-15","","","","",0,0,0,0,201
199,"S Lee, JH Ryu, K Min, JS Won","Landslide susceptibility analysis using GIS and artificial neural network",2003,"Earth Surface Processes and …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/esp.593/full","https://scholar.google.com/scholar?cites=10871757434516454987&as_sdt=5,33&sciodt=0,33&hl=en&num=20",107,"2017-06-15","","","","",0,0,0,0,199
198,"I Kanellopoulos, A Varfis, GG Wilkinson…","Land-cover discrimination in SPOT HRV imagery using an artificial neural network—a 20-class experiment",1992,"International Journal of …","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/01431169208904164","https://scholar.google.com/scholar?cites=2751533556048898298&as_sdt=5,33&sciodt=0,33&hl=en&num=20",53,"2017-06-15","","","","",0,0,0,0,198
198,"AD Kulkarni","Artificial neural networks for image understanding",1993,"","dl.acm.org","http://dl.acm.org/citation.cfm?id=562959","https://scholar.google.com/scholar?cites=7097206368555628434&as_sdt=5,33&sciodt=0,33&hl=en&num=20",160,"2017-06-15","CITATION","","","",0,0,0,0,198
197,"E Cadenas, W Rivera","Short term wind speed forecasting in La Venta, Oaxaca, México, using artificial neural networks",2009,"Renewable Energy","Elsevier","http://www.sciencedirect.com/science/article/pii/S0960148108001171","https://scholar.google.com/scholar?cites=5649853579301345359&as_sdt=5,33&sciodt=0,33&hl=en&num=20",915,"2017-06-15","","","","",0,0,0,0,197
196,"MA Rahman, MA Hoque","On-line adaptive artificial neural network based vector control of permanent magnet synchronous motors",1998,"IEEE Transactions on Energy …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/736315/","https://scholar.google.com/scholar?cites=14066210446302462087&as_sdt=5,33&sciodt=0,33&hl=en&num=20",103,"2017-06-15","","","","",0,0,0,0,196
195,"C Zhang, H Shao, Y Li","Particle swarm optimisation for evolving artificial neural network",2000,"Systems, Man, and Cybernetics, 2000 …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/884366/","https://scholar.google.com/scholar?cites=14131181081264778760&as_sdt=5,33&sciodt=0,33&hl=en&num=20",36,"2017-06-15","","","","",0,0,0,0,195
195,"S Rehman, M Mohandes","Artificial neural network estimation of global solar radiation using air temperature and relative humidity",2008,"Energy Policy","Elsevier","http://www.sciencedirect.com/science/article/pii/S0301421507004284","https://scholar.google.com/scholar?cites=11369973730417440039&as_sdt=5,33&sciodt=0,33&hl=en&num=20",78,"2017-06-15","","","","",0,0,0,0,195
195,"A Vuckovic, V Radivojevic, ACN Chen…","Automatic recognition of alertness and drowsiness from EEG by an artificial neural network",2002,"Medical engineering & …","Elsevier","http://www.sciencedirect.com/science/article/pii/S1350453302000309","https://scholar.google.com/scholar?cites=11634991626570713318&as_sdt=5,33&sciodt=0,33&hl=en&num=20",133,"2017-06-15","","","","",0,0,0,0,195
192,"R Dybowski, V Gant, P Weller, R Chang","Prediction of outcome in critically ill patients using artificial neural network synthesised by genetic algorithm",1996,"The Lancet","Elsevier","http://www.sciencedirect.com/science/article/pii/S0140673696906091","https://scholar.google.com/scholar?cites=2930341870091837445&as_sdt=5,33&sciodt=0,33&hl=en&num=20",110,"2017-06-15","","","","",0,0,0,0,192
192,"J Ghaboussi, DA Pecknold, M Zhang…","Autoprogressive training of neural network constitutive models",1998,"… Journal for Numerical …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/(SICI)1097-0207(19980515)42:1%3C105::AID-NME356%3E3.0.CO;2-V/full","https://scholar.google.com/scholar?cites=11848850895313976822&as_sdt=5,33&sciodt=0,33&hl=en&num=20",802,"2017-06-15","","","","",0,0,0,0,192
191,"SB Patil, YS Kumaraswamy","Intelligent and effective heart attack prediction system using data mining and artificial neural network",2009,"European Journal of Scientific Research","","","https://scholar.google.com/scholar?cites=7585721013745707454&as_sdt=5,33&sciodt=0,33&hl=en&num=20",188,"2017-06-15","CITATION","","","",0,0,0,0,191
190,"KH Ott, N Aranı́, B Singh, GW Stockton","Metabonomics classifies pathways affected by bioactive compounds. Artificial neural network classification of NMR spectra of plant extracts",2003,"Phytochemistry","Elsevier","http://www.sciencedirect.com/science/article/pii/S0031942202007173","https://scholar.google.com/scholar?cites=5416497984647888322&as_sdt=5,33&sciodt=0,33&hl=en&num=20",166,"2017-06-15","","","","",0,0,0,0,190
188,"S Srinivasulu, A Jain","A comparative analysis of training methods for artificial neural network rainfall–runoff models",2006,"Applied Soft Computing","Elsevier","http://www.sciencedirect.com/science/article/pii/S1568494605000190","https://scholar.google.com/scholar?cites=12646526021432535815&as_sdt=5,33&sciodt=0,33&hl=en&num=20",125,"2017-06-15","","","","",0,0,0,0,188
188,"GM Foody, RM Lucas, PJ Curran…","Non-linear mixture modelling without end-members using an artificial neural network",1997,"International Journal of …","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/014311697218845","https://scholar.google.com/scholar?cites=7769268771698582904&as_sdt=5,33&sciodt=0,33&hl=en&num=20",191,"2017-06-15","","","","",0,0,0,0,188
187,"Y Zhang, GP Chen, OP Malik…","An artificial neural network based adaptive power system stabilizer",1993,"IEEE Transactions on …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/207408/","https://scholar.google.com/scholar?cites=4540046254307124258&as_sdt=5,33&sciodt=0,33&hl=en&num=20",115,"2017-06-15","","","","",0,0,0,0,187
186,"EB Bartlett, RE Uhrig","Nuclear power plant status diagnostics using an artificial neural network",1992,"Nuclear Technology","ans.org","http://www.ans.org/pubs/journals/nt/a_34635","https://scholar.google.com/scholar?cites=7438840116619320455&as_sdt=5,33&sciodt=0,33&hl=en&num=20",99,"2017-06-15","","","","",0,0,0,0,186
185,"K Movagharnejad, M Nikzad","Modeling of tomato drying using artificial neural network",2007,"Computers and electronics in agriculture","Elsevier","http://www.sciencedirect.com/science/article/pii/S0168169907001408","https://scholar.google.com/scholar?cites=3146314783158660055&as_sdt=5,33&sciodt=0,33&hl=en&num=20",113,"2017-06-15","","","","",0,0,0,0,185
184,"B Djavan, M Remzi, A Zlotta, C Seitz, P Snow…","Novel artificial neural network for early detection of prostate cancer",2002,"Journal of Clinical …","ascopubs.org","http://ascopubs.org/doi/abs/10.1200/jco.2002.20.4.921","https://scholar.google.com/scholar?cites=13717369136354135317&as_sdt=5,33&sciodt=0,33&hl=en&num=20",137,"2017-06-15","","","","",0,0,0,0,184
182,"A Palmer, JJ Montano, A Sesé","Designing an artificial neural network for forecasting tourism time series",2006,"Tourism Management","Elsevier","http://www.sciencedirect.com/science/article/pii/S0261517705000555","https://scholar.google.com/scholar?cites=5571278013720061562&as_sdt=5,33&sciodt=0,33&hl=en&num=20",140,"2017-06-15","","","","",0,0,0,0,182
182,"D Karayel","Prediction and control of surface roughness in CNC lathe using artificial neural network",2009,"Journal of materials processing technology","Elsevier","http://www.sciencedirect.com/science/article/pii/S0924013608005773","https://scholar.google.com/scholar?cites=10655701802902894632&as_sdt=5,33&sciodt=0,33&hl=en&num=20",142,"2017-06-15","","","","",0,0,0,0,182
182,"C Chen, S Duan, T Cai, B Liu","Online 24-h solar power forecasting based on weather type classification using artificial neural network",2011,"Solar Energy","Elsevier","http://www.sciencedirect.com/science/article/pii/S0038092X11003008","https://scholar.google.com/scholar?cites=14063134092573760329&as_sdt=5,33&sciodt=0,33&hl=en&num=20",148,"2017-06-15","","","","",0,0,0,0,182
181,"G Fan, W Wang, C Liu, H DAI","Wind power prediction based on artificial neural network [J]",2008,"Proceedings of the CSEE","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTOTAL-ZGDC200834020.htm","https://scholar.google.com/scholar?cites=14148722259093961380&as_sdt=5,33&sciodt=0,33&hl=en&num=20",90,"2017-06-15","","","","",0,0,0,0,181
181,"ZH Zhou, Y Jiang","Medical diagnosis with C4. 5 rule preceded by artificial neural network ensemble",2003,"IEEE Transactions on information …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1186524/","https://scholar.google.com/scholar?cites=9000796180174629829&as_sdt=5,33&sciodt=0,33&hl=en&num=20",116,"2017-06-15","","","","",0,0,0,0,181
181,"A Jain, S Srinivasulu","Development of effective and efficient rainfall‐runoff models using integration of deterministic, real‐coded genetic algorithms and artificial neural network …",2004,"Water Resources Research","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1029/2003WR002355/full","https://scholar.google.com/scholar?cites=15903723655282774337&as_sdt=5,33&sciodt=0,33&hl=en&num=20",153,"2017-06-15","HTML","","","",0,0,0,0,181
179,"MLD Wong, AK Nandi","Automatic digital modulation recognition using artificial neural network and genetic algorithm",2004,"Signal Processing","Elsevier","http://www.sciencedirect.com/science/article/pii/S0165168403002846","https://scholar.google.com/scholar?cites=12552223610484979897&as_sdt=5,33&sciodt=0,33&hl=en&num=20",154,"2017-06-15","","","","",0,0,0,0,179
179,"K Hsu, HV Gupta, X Gao…","Self‐organizing linear output map (SOLO): An artificial neural network suitable for hydrologic modeling and analysis",2002,"Water Resources …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1029/2001WR000795/full","https://scholar.google.com/scholar?cites=13166075410836650412&as_sdt=5,33&sciodt=0,33&hl=en&num=20",170,"2017-06-15","HTML","","","",0,0,0,0,179
178,"GW Ellis, C Yao, R Zhao…","Stress-strain modeling of sands using artificial neural networks",1995,"Journal of geotechnical …","ascelibrary.org","http://ascelibrary.org/doi/abs/10.1061/(ASCE)0733-9410(1995)121:5(429)","https://scholar.google.com/scholar?cites=14644396628916942042&as_sdt=5,33&sciodt=0,33&hl=en&num=20",377,"2017-06-15","","","","",0,0,0,0,178
178,"L Bottaci, PJ Drew, JE Hartley, MB Hadfield, R Farouk…","Artificial neural networks applied to outcome prediction for colorectal cancer patients in separate institutions",1997,"The Lancet","Elsevier","http://www.sciencedirect.com/science/article/pii/S014067369611196X","https://scholar.google.com/scholar?cites=2791502301957239895&as_sdt=5,33&sciodt=0,33&hl=en&num=20",589,"2017-06-15","","","","",0,0,0,0,178
176,"HP Chan, SCB Lo, B Sahiner, KL Lam…","Computer‐aided detection of mammographic microcalcifications: Pattern recognition with an artificial neural network",1995,"Medical …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1118/1.597428/full","https://scholar.google.com/scholar?cites=13392634911857055399&as_sdt=5,33&sciodt=0,33&hl=en&num=20",186,"2017-06-15","","","","",0,0,0,0,176
176,"S Trajkovic, B Todorovic, M Stankovic","Forecasting of reference evapotranspiration by artificial neural networks",2003,"Journal of Irrigation and …","ascelibrary.org","http://ascelibrary.org/doi/abs/10.1061/(ASCE)0733-9437(2003)129:6(454)","https://scholar.google.com/scholar?cites=17752491000998908887&as_sdt=5,33&sciodt=0,33&hl=en&num=20",573,"2017-06-15","","","","",0,0,0,0,176
175,"JR Dutta, PK Dutta, R Banerjee","Optimization of culture parameters for extracellular protease production from a newly isolated Pseudomonas sp. using response surface and artificial neural network …",2004,"Process Biochemistry","Elsevier","http://www.sciencedirect.com/science/article/pii/S003295920300431X","https://scholar.google.com/scholar?cites=13891121055967939775&as_sdt=5,33&sciodt=0,33&hl=en&num=20",97,"2017-06-15","","","","",0,0,0,0,175
175,"J Zhang, GM Foody","Fully-fuzzy supervised classification of sub-urban land cover from remotely sensed imagery: statistical and artificial neural network approaches",2001,"International journal of remote sensing","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/01431160050505883","https://scholar.google.com/scholar?cites=18158266885439927732&as_sdt=5,33&sciodt=0,33&hl=en&num=20",187,"2017-06-15","","","","",0,0,0,0,175
175,"RG Donaldson, M Kamstra","An artificial neural network-GARCH model for international stock return volatility",1997,"Journal of Empirical Finance","Elsevier","http://www.sciencedirect.com/science/article/pii/S0927539896000114","https://scholar.google.com/scholar?cites=10722141815392833162&as_sdt=5,33&sciodt=0,33&hl=en&num=20",241,"2017-06-15","","","","",0,0,0,0,175
174,"I Asiltürk, M Çunkaş","Modeling and prediction of surface roughness in turning operations using artificial neural network and multiple regression method",2011,"Expert Systems with Applications","Elsevier","http://www.sciencedirect.com/science/article/pii/S0957417410012789","https://scholar.google.com/scholar?cites=14623631121198657766&as_sdt=5,33&sciodt=0,33&hl=en&num=20",139,"2017-06-15","","","","",0,0,0,0,174
173,"MR Zaman, MA Rahman","Experimental testing of the artificial neural network based protection of power transformers",1998,"IEEE Transactions on Power …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/660922/","https://scholar.google.com/scholar?cites=4240201230011618867&as_sdt=5,33&sciodt=0,33&hl=en&num=20",135,"2017-06-15","","","","",0,0,0,0,173
173,"A Heiat","Comparison of artificial neural network and regression models for estimating software development effort",2002,"Information and software Technology","Elsevier","http://www.sciencedirect.com/science/article/pii/S0950584902001283","https://scholar.google.com/scholar?cites=14612172054171603008&as_sdt=5,33&sciodt=0,33&hl=en&num=20",172,"2017-06-15","","","","",0,0,0,0,173
172,"CC Chan, EWC Lo, S Weixiang","The available capacity computation model based on artificial neural network for lead–acid batteries in electric vehicles",2000,"Journal of power sources","Elsevier","http://www.sciencedirect.com/science/article/pii/S0378775399005029","https://scholar.google.com/scholar?cites=714555757881044793&as_sdt=5,33&sciodt=0,33&hl=en&num=20",122,"2017-06-15","","","","",0,0,0,0,172
172,"LG Perez, AJ Flechsig, JL Meador…","Training an artificial neural network to discriminate between magnetizing inrush and internal faults",1994,"IEEE Transactions on …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/277715/","https://scholar.google.com/scholar?cites=9427224952383149778&as_sdt=5,33&sciodt=0,33&hl=en&num=20",124,"2017-06-15","","","","",0,0,0,0,172
172,"PC Nayak, YRS Rao, KP Sudheer","Groundwater level forecasting in a shallow aquifer using artificial neural network approach",2006,"Water Resources Management","Springer","http://link.springer.com/article/10.1007/s11269-006-4007-z","https://scholar.google.com/scholar?cites=6839159495046669499&as_sdt=5,33&sciodt=0,33&hl=en&num=20",134,"2017-06-15","","","","",0,0,0,0,172
172,"AK Srivastava","Detection of volatile organic compounds (VOCs) using SnO 2 gas-sensor array and artificial neural network",2003,"Sensors and Actuators B: Chemical","Elsevier","http://www.sciencedirect.com/science/article/pii/S0925400503004775","https://scholar.google.com/scholar?cites=11136235553193618446&as_sdt=5,33&sciodt=0,33&hl=en&num=20",161,"2017-06-15","","","","",0,0,0,0,172
172,"LY Chang","Analysis of freeway accident frequencies: negative binomial regression versus artificial neural network",2005,"Safety science","Elsevier","http://www.sciencedirect.com/science/article/pii/S0925753505000676","https://scholar.google.com/scholar?cites=3188281565707582224&as_sdt=5,33&sciodt=0,33&hl=en&num=20",173,"2017-06-15","","","","",0,0,0,0,172
171,"M Sivanandam","Introduction to artificial neural networks",2009,"","vikas publishing House PVT LTD","","https://scholar.google.com/scholar?cites=9643980483181553043&as_sdt=5,33&sciodt=0,33&hl=en&num=20",112,"2017-06-15","CITATION","","","",0,0,0,0,171
171,"P Burrascano, S Fiori…","A review of artificial neural networks applications in microwave computer‐aided design (invited article)",1999,"International Journal of RF …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/(SICI)1099-047X(199905)9:3%3C158::AID-MMCE3%3E3.0.CO;2-V/full","https://scholar.google.com/scholar?cites=6637294094273211804&as_sdt=5,33&sciodt=0,33&hl=en&num=20",333,"2017-06-15","","","","",0,0,0,0,171
170,"CE Floyd, JY Lo, AJ Yun, DC Sullivan, PJ Kornguth","Prediction of breast cancer malignancy using an artificial neural network",1994,"Cancer","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/1097-0142(19941201)74:11%3C2944::AID-CNCR2820741109%3E3.0.CO;2-F/full","https://scholar.google.com/scholar?cites=13100215401680239766&as_sdt=5,33&sciodt=0,33&hl=en&num=20",52,"2017-06-15","","","","",0,0,0,0,170
170,"SR Karnik, VN Gaitonde, JC Rubio, AE Correia…","Delamination analysis in high speed drilling of carbon fiber reinforced plastics (CFRP) using artificial neural network model",2008,"Materials & Design","Elsevier","http://www.sciencedirect.com/science/article/pii/S0261306908000575","https://scholar.google.com/scholar?cites=10553651459036120005&as_sdt=5,33&sciodt=0,33&hl=en&num=20",141,"2017-06-15","","","","",0,0,0,0,170
169,"Z Boger, H Guterman","Knowledge extraction from artificial neural network models",1997,"Systems, Man, and Cybernetics, 1997. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/633051/","https://scholar.google.com/scholar?cites=8046091194297411814&as_sdt=5,33&sciodt=0,33&hl=en&num=20",138,"2017-06-15","","","","",0,0,0,0,169
169,"KP Sudheer, AK Gosain…","Modelling evaporation using an artificial neural network algorithm",2002,"Hydrological …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/hyp.1096/full","https://scholar.google.com/scholar?cites=3172299910914871273&as_sdt=5,33&sciodt=0,33&hl=en&num=20",157,"2017-06-15","","","","",0,0,0,0,169
169,"A Saxena, A Saad","Evolving an artificial neural network classifier for condition monitoring of rotating mechanical systems",2007,"Applied Soft Computing","Elsevier","http://www.sciencedirect.com/science/article/pii/S156849460500092X","https://scholar.google.com/scholar?cites=12904719987534926398&as_sdt=5,33&sciodt=0,33&hl=en&num=20",168,"2017-06-15","","","","",0,0,0,0,169
169,"J Deng, D Gu, X Li, ZQ Yue","Structural reliability analysis for implicit performance functions using artificial neural network",2005,"Structural Safety","Elsevier","http://www.sciencedirect.com/science/article/pii/S0167473004000189","https://scholar.google.com/scholar?cites=14407674152581013365&as_sdt=5,33&sciodt=0,33&hl=en&num=20",204,"2017-06-15","","","","",0,0,0,0,169
168,"S Lee, JH Ryu, IS Kim","Landslide susceptibility analysis and its verification using likelihood ratio, logistic regression, and artificial neural network models: case study of Youngin, Korea",2007,"Landslides","Springer","http://link.springer.com/article/10.1007/s10346-007-0088-x","https://scholar.google.com/scholar?cites=5153044112728415673&as_sdt=5,33&sciodt=0,33&hl=en&num=20",147,"2017-06-15","","","","",0,0,0,0,168
168,"K Suzuki, F Li, S Sone, K Doi","Computer-aided diagnostic scheme for distinction between benign and malignant nodules in thoracic low-dose CT by use of massive training artificial neural network",2005,"IEEE Transactions on Medical …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1501920/","https://scholar.google.com/scholar?cites=13456638049524627471&as_sdt=5,33&sciodt=0,33&hl=en&num=20",217,"2017-06-15","","","","",0,0,0,0,168
167,"MA Behrang, E Assareh, A Ghanbarzadeh…","The potential of different artificial neural network (ANN) techniques in daily global solar radiation modeling based on meteorological data",2010,"Solar Energy","Elsevier","http://www.sciencedirect.com/science/article/pii/S0038092X10001908","https://scholar.google.com/scholar?cites=6818725969260294390&as_sdt=5,33&sciodt=0,33&hl=en&num=20",177,"2017-06-15","","","","",0,0,0,0,167
166,"N Asada, K Doi, H MacMahon, SM Montner, ML Giger…","Potential usefulness of an artificial neural network for differential diagnosis of interstitial lung diseases: pilot study.",1990,"Radiology","pubs.rsna.org","http://pubs.rsna.org/doi/abs/10.1148/radiology.177.3.2244001","https://scholar.google.com/scholar?cites=11290315260756017212&as_sdt=5,33&sciodt=0,33&hl=en&num=20",81,"2017-06-15","","","","",0,0,0,0,166
166,"A Mellit, M Benghanem, SA Kalogirou","Modeling and simulation of a stand-alone photovoltaic system using an adaptive artificial neural network: Proposition for a new sizing procedure",2007,"Renewable energy","Elsevier","http://www.sciencedirect.com/science/article/pii/S0960148106000218","https://scholar.google.com/scholar?cites=1067305716112598013&as_sdt=5,33&sciodt=0,33&hl=en&num=20",180,"2017-06-15","","","","",0,0,0,0,166
165,"AJ Gabor, M Seyal","Automated interictal EEG spike detection using artificial neural networks",1992,"Electroencephalography and clinical Neurophysiology","Elsevier","http://www.sciencedirect.com/science/article/pii/001346949290086W","https://scholar.google.com/scholar?cites=3788043368039561461&as_sdt=5,33&sciodt=0,33&hl=en&num=20",223,"2017-06-15","","","","",0,0,0,0,165
164,"DJ Choi, H Park","A hybrid artificial neural network as a software sensor for optimal control of a wastewater treatment process",2001,"Water research","Elsevier","http://www.sciencedirect.com/science/article/pii/S0043135401001348","https://scholar.google.com/scholar?cites=5849317248349797316&as_sdt=5,33&sciodt=0,33&hl=en&num=20",136,"2017-06-15","","","","",0,0,0,0,164
163,"S Tamari, JHM Wösten…","Testing an artificial neural network for predicting soil hydraulic conductivity",1996,"Soil Science Society of …","dl.sciencesocieties.org","https://dl.sciencesocieties.org/publications/sssaj/abstracts/60/6/SS0600061732","https://scholar.google.com/scholar?cites=17759703635012300097&as_sdt=5,33&sciodt=0,33&hl=en&num=20",176,"2017-06-15","","","","",0,0,0,0,163
